trip_id,start_time,end_time,headway_secs,exact_times
25690455,06:14:00,06:32:00,1080,1
25690536,22:10:00,22:37:00,1620,1
25689217,05:13:00,05:26:00,780,1
25690452,05:38:00,05:56:00,1080,1
25689257,06:05:00,06:27:00,660,1
25689237,05:39:00,05:52:00,780,1
25689277,06:38:00,06:49:00,660,1
25689977,22:10:00,22:37:00,1620,1
25690461,07:02:00,07:19:00,1020,1
25689317,07:11:00,07:23:00,720,1
25690494,13:50:00,14:30:00,1200,1
25690470,08:50:00,09:30:00,1200,1
25690476,10:10:00,10:30:00,1200,1
25688532,19:36:00,19:59:00,1380,1
25689337,07:35:00,07:59:00,720,1
25689377,08:35:00,08:59:00,720,1
25689417,09:35:00,09:47:00,720,1
25690393,16:02:00,16:26:00,1440,1
25690464,07:36:00,07:53:00,1020,1
25688427,07:31:00,08:13:00,1260,1
25688492,15:14:00,15:38:00,1440,1
25690376,07:31:00,07:52:00,1260,1
25690467,08:10:00,08:30:00,1200,1
25689637,14:19:00,14:37:00,1080,1
25689357,08:11:00,08:23:00,720,1
25689857,19:03:00,19:15:00,720,1
25688432,08:34:00,08:54:00,1200,1
25688457,11:10:00,11:50:00,1200,1
25689397,09:11:00,09:23:00,720,1
25689517,11:32:00,11:51:00,1140,1
25689677,15:14:00,15:33:00,1140,1
25690378,08:34:00,08:54:00,1200,1
25688437,09:10:00,09:30:00,1200,1
25690383,11:10:00,11:30:00,1200,1
25690379,09:10:00,09:30:00,1200,1
25690482,11:10:00,11:30:00,1200,1
25690491,12:50:00,13:30:00,1200,1
25688447,10:10:00,10:30:00,1200,1
25690381,10:10:00,10:30:00,1200,1
25689477,10:37:00,10:55:00,1080,1
25688462,12:10:00,12:30:00,1200,1
25689537,12:09:00,12:28:00,1140,1
25690488,12:10:00,12:30:00,1200,1
25690385,12:10:00,12:30:00,1200,1
25689577,13:05:00,13:23:00,1080,1
25689757,17:05:00,17:17:00,720,1
25690533,21:16:00,21:43:00,1620,1
25690397,18:02:00,18:25:00,1380,1
25688482,14:02:00,14:26:00,1440,1
25690389,14:02:00,14:26:00,1440,1
25688497,16:02:00,16:26:00,1440,1
25690503,15:38:00,16:26:00,1440,1
25689717,16:10:00,16:28:00,1080,1
25689737,16:42:00,16:54:00,720,1
25689797,17:40:00,17:52:00,720,1
25689837,18:40:00,18:52:00,720,1
25689817,18:04:00,18:28:00,720,1
25690515,18:02:00,18:25:00,1380,1
25688517,18:02:00,18:25:00,1380,1
25689877,19:33:00,19:52:00,1140,1
25690521,19:12:00,19:36:00,1440,1
25690400,19:36:00,19:59:00,1380,1
25689897,20:11:00,20:30:00,1140,1
25592331,07:15:00,07:30:00,900,1
25592371,08:02:00,08:20:00,1080,1
25592391,08:38:00,08:55:00,1020,1
25592451,10:00:00,10:52:00,1560,1
25592851,19:09:00,19:27:00,1080,1
25592571,13:02:00,13:28:00,1560,1
25592691,15:38:00,15:56:00,1080,1
25592731,16:31:00,16:48:00,1020,1
25592771,17:06:00,17:24:00,1080,1
25592791,17:41:00,17:59:00,1080,1
25592831,18:34:00,18:52:00,1080,1
25592891,20:03:00,20:21:00,1080,1
25781080,08:10:00,08:30:00,1200,1
25782339,10:30:00,11:00:00,1800,1
25782357,18:15:00,18:30:00,900,1
25781100,08:40:00,08:50:00,600,1
25781140,09:10:00,09:30:00,600,1
25782344,13:15:00,13:45:00,900,1
25782346,14:15:00,14:30:00,900,1
25781540,20:15:00,20:30:00,900,1
25781652,19:00:00,19:30:00,1800,1
25781674,11:00:00,12:00:00,1800,1
25781684,13:00:00,13:45:00,900,1
25781739,17:45:00,18:45:00,900,1
25781694,14:15:00,14:45:00,900,1
25781704,15:15:00,15:30:00,900,1
25782354,17:15:00,17:30:00,900,1
25781480,19:10:00,19:30:00,600,1
25781440,18:10:00,18:50:00,600,1
25781400,17:40:00,17:50:00,600,1
25781240,14:10:00,14:50:00,600,1
25781280,15:10:00,15:30:00,600,1
25781160,09:40:00,10:30:00,600,1
25781200,11:00:00,13:50:00,600,1
25781646,18:15:00,18:30:00,900,1
25781601,13:15:00,13:30:00,900,1
25781619,15:15:00,15:30:00,900,1
25782349,15:15:00,15:30:00,900,1
25781595,11:00:00,12:30:00,1800,1
25781734,17:15:00,17:30:00,900,1
25781180,10:40:00,10:50:00,600,1
25781380,17:10:00,17:30:00,600,1
25781340,16:10:00,16:50:00,600,1
25781300,15:40:00,15:50:00,600,1
25781637,17:15:00,17:30:00,900,1
25781628,16:15:00,16:30:00,900,1
25782352,16:15:00,16:45:00,900,1
25781610,14:15:00,14:30:00,900,1
25781719,16:15:00,16:30:00,900,1
25630718,20:15:00,20:45:00,900,1
25630638,17:35:00,18:25:00,600,1
25630678,19:05:00,19:45:00,600,1
25630558,15:05:00,15:55:00,600,1
25630598,16:35:00,16:55:00,600,1
25630418,08:25:00,08:45:00,1200,1
25630438,08:55:00,09:25:00,600,1
25630478,10:05:00,11:25:00,600,1
25630782,14:45:00,15:00:00,900,1
25630791,16:00:00,16:45:00,900,1
25630803,18:15:00,18:30:00,900,1
25630815,20:15:00,20:45:00,1800,1
25630856,15:15:00,15:30:00,900,1
25630876,17:15:00,18:00:00,900,1
25631450,19:45:00,20:15:00,1800,1
25630758,08:45:00,09:15:00,1800,1
25631443,16:15:00,16:30:00,900,1
25630538,14:35:00,14:55:00,600,1
25630658,18:35:00,18:55:00,600,1
25630618,17:05:00,17:25:00,600,1
25630578,16:05:00,16:25:00,600,1
25630498,11:35:00,11:55:00,600,1
25630458,09:35:00,09:55:00,600,1
25630764,10:15:00,11:45:00,1800,1
25631435,13:15:00,13:45:00,900,1
25631440,15:15:00,15:30:00,900,1
25631445,17:00:00,17:45:00,900,1
25631448,18:45:00,19:00:00,900,1
25630518,12:05:00,14:25:00,600,1
25630767,12:15:00,13:15:00,1800,1
25630779,14:15:00,14:30:00,900,1
25630812,19:15:00,19:45:00,1800,1
25630794,17:00:00,17:30:00,900,1
25630851,13:15:00,15:00:00,900,1
25630881,18:15:00,18:45:00,900,1
25630871,16:15:00,17:00:00,900,1
25631447,18:15:00,18:30:00,900,1
25631437,14:15:00,14:30:00,900,1
25630785,15:15:00,15:30:00,900,1
25696006,08:00:00,08:55:00,3300,1
25696007,09:45:00,20:35:00,3000,1
25696008,21:30:00,22:30:00,3600,1
25695305,05:55:00,07:40:00,2100,1
25695308,08:05:00,21:00:00,1500,1
25695311,21:30:00,22:30:00,3600,1
25695322,08:00:00,08:55:00,3300,1
25695327,09:45:00,20:35:00,3000,1
25695332,21:30:00,22:30:00,3600,1
25694742,05:55:00,06:13:00,1080,1
25694762,06:30:00,06:50:00,1200,1
25695242,21:10:00,21:30:00,1200,1
25694802,07:10:00,07:30:00,600,1
25694822,07:40:00,08:00:00,600,1
25694942,10:45:00,11:45:00,1200,1
25695002,16:05:00,16:25:00,1200,1
25694882,09:39:00,09:50:00,660,1
25695022,16:36:00,16:58:00,660,1
25694962,12:05:00,15:25:00,1200,1
25695122,18:39:00,18:50:00,660,1
25695162,19:11:00,19:21:00,600,1
25695182,19:32:00,19:54:00,660,1
25695062,17:32:00,17:44:00,720,1
25694842,08:11:00,08:55:00,660,1
25694862,09:06:00,09:28:00,660,1
25694902,10:01:00,10:12:00,660,1
25695042,17:09:00,17:21:00,720,1
25695222,20:32:00,20:51:00,1140,1
25695102,18:06:00,18:28:00,660,1
25547433,07:30:00,08:30:00,3600,1
25547434,09:20:00,20:10:00,3000,1
25547435,21:05:00,22:05:00,3600,1
25546739,06:10:00,06:45:00,2100,1
25546742,07:15:00,20:35:00,1500,1
25546745,21:05:00,22:05:00,3600,1
25546756,07:30:00,08:30:00,3600,1
25546761,09:20:00,20:10:00,3000,1
25546766,21:05:00,22:05:00,3600,1
25546276,07:05:00,07:23:00,540,1
25546216,05:31:00,06:13:00,1260,1
25546236,06:32:00,06:41:00,540,1
25546256,06:49:00,06:57:00,480,1
25546296,07:32:00,07:59:00,540,1
25546316,08:08:00,08:30:00,660,1
25546336,08:41:00,08:52:00,660,1
25546356,09:03:00,09:36:00,660,1
25546396,10:15:00,15:15:00,1200,1
25546496,17:04:00,17:15:00,660,1
25546636,19:41:00,20:23:00,1260,1
25546476,16:41:00,16:52:00,660,1
25546416,15:35:00,15:55:00,1200,1
25546436,16:07:00,16:19:00,720,1
25546536,17:38:00,17:49:00,660,1
25546616,19:05:00,19:29:00,720,1
25546596,18:32:00,18:54:00,660,1
25546576,18:10:00,18:21:00,660,1
25554053,06:00:00,08:00:00,3600,1
25554054,08:30:00,11:30:00,1800,1
25554055,12:30:00,14:30:00,3600,1
25554056,15:00:00,21:00:00,1800,1
25554059,07:30:00,20:30:00,1800,1
25553228,07:09:00,07:19:00,600,1
25553248,07:24:00,07:28:00,240,1
25553268,07:38:00,07:58:00,600,1
25553288,08:08:00,08:18:00,600,1
25553308,08:23:00,08:28:00,300,1
25553448,11:40:00,12:25:00,900,1
25553508,13:40:00,14:25:00,900,1
25553368,09:14:00,09:22:00,480,1
25553388,09:28:00,09:55:00,1620,1
25553548,15:10:00,15:25:00,900,1
25553328,08:36:00,08:52:00,480,1
25553528,14:40:00,14:55:00,900,1
25553488,13:10:00,13:25:00,900,1
25553468,12:40:00,12:55:00,900,1
25553428,10:40:00,11:25:00,900,1
25553568,15:40:00,15:55:00,900,1
25553588,16:12:00,16:25:00,780,1
25553608,16:37:00,16:50:00,780,1
25553628,17:02:00,18:59:00,780,1
25553648,19:13:00,19:26:00,780,1
25719994,05:40:00,06:10:00,1800,1
25720014,06:20:00,06:53:00,660,1
25720034,07:04:00,07:10:00,360,1
25720054,07:20:00,07:23:00,180,1
25721272,07:36:00,07:52:00,960,1
25721275,08:08:00,08:24:00,960,1
25720074,07:35:00,07:38:00,180,1
25720094,07:50:00,07:53:00,180,1
25721223,08:40:00,08:56:00,960,1
25720114,08:05:00,08:08:00,180,1
25720134,08:20:00,08:23:00,180,1
25720154,08:35:00,08:38:00,180,1
25720174,08:50:00,08:53:00,180,1
25719247,08:08:00,08:24:00,960,1
25721222,08:08:00,08:24:00,960,1
25721278,08:40:00,08:56:00,960,1
25719252,08:40:00,08:56:00,960,1
25720494,16:36:00,16:46:00,600,1
25720514,16:55:00,17:05:00,600,1
25720534,17:14:00,17:24:00,600,1
25720354,13:31:00,13:57:00,780,1
25720434,15:41:00,15:54:00,780,1
25720314,12:00:00,12:26:00,780,1
25720634,18:40:00,18:49:00,540,1
25720714,19:37:00,19:49:00,720,1
25720194,09:05:00,09:08:00,180,1
25720214,09:21:00,09:23:00,120,1
25721281,09:12:00,09:28:00,960,1
25719257,09:12:00,09:28:00,960,1
25721224,09:12:00,09:28:00,960,1
25721235,14:08:00,14:56:00,1440,1
25720234,09:37:00,09:38:00,60,1
25719292,12:08:00,12:24:00,960,1
25720274,10:03:00,11:21:00,780,1
25720674,19:08:00,19:18:00,600,1
25720334,12:39:00,13:18:00,780,1
25720454,16:07:00,16:18:00,660,1
25720374,14:10:00,14:23:00,780,1
25720394,14:36:00,14:49:00,780,1
25720734,20:01:00,20:13:00,720,1
25720754,20:28:00,20:50:00,1320,1
25720294,11:34:00,11:47:00,780,1
25721293,10:32:00,10:48:00,960,1
25721299,11:36:00,11:52:00,960,1
25719277,10:32:00,10:48:00,960,1
25721228,10:32:00,10:48:00,960,1
25721231,12:08:00,12:24:00,960,1
25721296,11:04:00,11:20:00,960,1
25719282,11:04:00,11:20:00,960,1
25721229,11:04:00,11:20:00,960,1
25719287,11:36:00,11:52:00,960,1
25721305,12:32:00,12:56:00,1440,1
25721230,11:36:00,11:52:00,960,1
25719297,12:40:00,12:56:00,960,1
25721232,12:40:00,12:56:00,960,1
25719302,13:12:00,13:28:00,960,1
25721233,13:12:00,13:28:00,960,1
25721317,14:32:00,14:56:00,1440,1
25719317,14:32:00,14:56:00,1440,1
25720414,15:02:00,15:28:00,780,1
25721239,16:32:00,16:56:00,1440,1
25721329,16:32:00,16:56:00,1440,1
25719337,16:32:00,16:56:00,1440,1
25720554,17:33:00,17:43:00,600,1
25720574,17:52:00,18:02:00,600,1
25720594,18:11:00,18:21:00,600,1
25721341,18:32:00,18:56:00,1440,1
25719357,18:32:00,18:56:00,1440,1
25721243,18:32:00,18:56:00,1440,1
25720794,21:34:00,21:56:00,1320,1
25719954,24:08:00,24:30:00,1320,1
25720854,23:02:00,23:24:00,1320,1
25567669,14:33:00,14:57:00,1440,1
25565764,07:23:00,07:46:00,1380,1
25567661,11:12:00,11:28:00,960,1
25567655,07:23:00,08:09:00,1380,1
25566524,06:11:00,06:21:00,600,1
25566544,06:32:00,06:52:00,600,1
25566564,06:59:00,07:05:00,360,1
25566584,07:12:00,07:18:00,360,1
25566984,15:42:00,15:55:00,780,1
25567164,18:32:00,18:41:00,540,1
25567689,06:00:00,06:40:00,1200,1
25567692,06:56:00,07:44:00,960,1
25567713,12:33:00,12:57:00,1440,1
25566944,14:11:00,14:50:00,780,1
25566904,12:01:00,13:19:00,780,1
25567064,17:06:00,17:16:00,600,1
25566624,07:31:00,07:38:00,420,1
25566644,07:46:00,07:53:00,420,1
25566844,10:43:00,10:56:00,780,1
25566864,11:09:00,11:22:00,780,1
25566724,08:46:00,08:53:00,420,1
25566744,09:01:00,09:08:00,420,1
25566764,09:16:00,09:23:00,420,1
25566824,10:04:00,10:30:00,780,1
25566664,08:01:00,08:08:00,420,1
25566684,08:16:00,08:23:00,420,1
25566704,08:31:00,08:38:00,420,1
25566924,13:32:00,13:58:00,780,1
25567660,10:40:00,10:56:00,960,1
25567657,09:04:00,09:20:00,960,1
25566964,15:03:00,15:29:00,780,1
25567104,17:35:00,17:44:00,540,1
25567124,17:54:00,18:03:00,540,1
25567144,18:13:00,18:22:00,540,1
25567004,16:08:00,16:28:00,600,1
25567695,08:00:00,10:24:00,960,1
25567701,11:12:00,11:28:00,960,1
25567737,16:33:00,17:21:00,1440,1
25565769,08:09:00,08:32:00,1380,1
25565774,08:48:00,11:44:00,960,1
25565784,12:32:00,12:48:00,960,1
25567656,08:32:00,08:48:00,960,1
25566784,09:31:00,09:38:00,420,1
25566804,09:46:00,09:54:00,480,1
25565804,14:33:00,14:57:00,1440,1
25567658,09:36:00,09:52:00,960,1
25566884,11:35:00,11:48:00,780,1
25567659,10:08:00,10:24:00,960,1
25567698,10:40:00,10:56:00,960,1
25567666,13:04:00,13:21:00,1020,1
25567674,18:33:00,18:57:00,1440,1
25567670,15:21:00,16:57:00,1440,1
25567024,16:38:00,16:47:00,540,1
25567244,19:39:00,19:51:00,720,1
25567740,17:45:00,18:09:00,1440,1
25567725,14:33:00,14:57:00,1440,1
25567746,19:21:00,19:45:00,1440,1
25567665,12:32:00,12:48:00,960,1
25567743,18:33:00,18:57:00,1440,1
25565789,13:04:00,13:21:00,1020,1
25565779,12:00:00,12:16:00,960,1
25567675,19:21:00,19:45:00,1440,1
25567264,20:03:00,20:15:00,720,1
25567284,20:30:00,23:26:00,1320,1
25567224,19:19:00,19:29:00,600,1
25567204,19:00:00,19:10:00,600,1
25565824,16:33:00,16:57:00,1440,1
25565844,18:33:00,19:45:00,1440,1
25575107,06:35:00,10:05:00,900,1
25575127,10:30:00,16:30:00,1800,1
25575147,16:46:00,19:26:00,960,1
25575167,19:43:00,20:40:00,1140,1
25624597,10:07:00,10:30:00,1380,1
25624621,05:50:00,07:26:00,1440,1
25624624,07:49:00,20:28:00,1380,1
25624627,20:52:00,21:16:00,1440,1
25623297,18:33:00,18:56:00,1380,1
25623202,08:35:00,08:58:00,1380,1
25623716,06:06:00,06:22:00,960,1
25624601,12:02:00,12:25:00,1380,1
25623217,10:07:00,10:30:00,1380,1
25623736,06:38:00,06:54:00,960,1
25623756,07:15:00,07:25:00,600,1
25624594,08:35:00,08:58:00,1380,1
25623242,12:48:00,13:11:00,1380,1
25624611,17:01:00,17:24:00,1380,1
25623796,08:05:00,08:25:00,1200,1
25623976,12:47:00,13:23:00,1080,1
25624056,15:47:00,16:23:00,1080,1
25624076,16:49:00,17:01:00,720,1
25624136,18:01:00,18:49:00,1440,1
25624156,19:01:00,19:25:00,1440,1
25624016,14:17:00,14:53:00,1080,1
25623836,09:05:00,09:25:00,1200,1
25623876,10:05:00,10:23:00,1080,1
25623896,10:41:00,10:59:00,1080,1
25623282,17:01:00,17:24:00,1380,1
25623996,13:41:00,13:59:00,1080,1
25624036,15:11:00,15:29:00,1080,1
25623956,12:11:00,12:29:00,1080,1
25623936,11:35:00,11:53:00,1080,1
25623237,12:02:00,12:25:00,1380,1
25623312,20:05:00,20:28:00,1380,1
25623247,13:34:00,13:57:00,1380,1
25624604,13:34:00,13:57:00,1380,1
25623262,15:06:00,15:29:00,1380,1
25624607,15:06:00,15:29:00,1380,1
25624613,18:10:00,18:56:00,1380,1
25624196,20:10:00,20:25:00,900,1
25624616,20:05:00,20:28:00,1380,1
25624216,20:41:00,21:29:00,960,1
25780167,22:40:00,23:00:00,1200,1
25779820,22:00:00,23:20:00,1200,1
25779517,07:05:00,07:35:00,1800,1
25779577,08:35:00,08:55:00,1200,1
25779617,09:35:00,09:55:00,1200,1
25779637,16:37:00,17:13:00,2160,1
25779677,18:13:00,18:37:00,1440,1
25779697,19:13:00,19:40:00,1620,1
25779737,22:20:00,22:40:00,1200,1
25708387,06:20:00,09:22:00,1560,1
25708388,09:49:00,20:37:00,1620,1
25708107,05:50:00,06:13:00,1380,1
25708200,06:20:00,06:46:00,1560,1
25708280,14:46:00,15:13:00,1620,1
25708110,06:36:00,06:59:00,1380,1
25708215,08:04:00,08:30:00,1560,1
25708122,08:31:00,08:57:00,1560,1
25708146,12:31:00,12:58:00,1620,1
25708260,12:31:00,12:58:00,1620,1
25708173,17:01:00,17:28:00,1620,1
25708300,17:01:00,17:28:00,1620,1
25643023,22:13:00,23:13:00,1800,1
25642881,22:13:00,23:13:00,1800,1
25642924,22:13:00,23:13:00,1800,1
25642935,22:13:00,23:13:00,1800,1
25608931,21:15:00,21:37:00,1320,1
25608932,22:00:00,23:00:00,1800,1
25608742,21:20:00,22:00:00,1200,1
25608762,22:30:00,23:00:00,1800,1
25608805,21:15:00,21:37:00,1320,1
25608808,22:00:00,23:00:00,1800,1
25608819,21:15:00,21:37:00,1320,1
25608824,22:00:00,23:00:00,1800,1
25570039,06:35:00,06:53:00,1080,1
25570059,07:11:00,07:29:00,1080,1
25570099,08:15:00,08:27:00,720,1
25570079,07:47:00,08:03:00,960,1
25570119,08:39:00,08:53:00,840,1
25570591,08:35:00,08:56:00,1260,1
25570139,09:07:00,09:21:00,840,1
25570159,09:35:00,10:03:00,840,1
25570219,11:03:00,11:18:00,900,1
25570359,16:06:00,16:20:00,840,1
25570259,12:06:00,12:22:00,960,1
25570600,10:05:00,10:30:00,1500,1
25570705,10:04:00,10:30:00,1560,1
25571444,10:04:00,10:30:00,1560,1
25570479,19:40:00,19:55:00,900,1
25570279,12:38:00,12:54:00,960,1
25570239,11:34:00,11:50:00,960,1
25570199,10:33:00,10:48:00,900,1
25570633,15:05:00,15:30:00,1500,1
25570339,15:02:00,15:50:00,960,1
25570299,13:10:00,14:30:00,960,1
25570660,19:10:00,19:30:00,1200,1
25570760,15:05:00,15:30:00,1500,1
25571455,15:05:00,15:30:00,1500,1
25570379,16:34:00,17:30:00,840,1
25570399,17:44:00,17:58:00,840,1
25570419,18:12:00,18:26:00,840,1
25570439,18:40:00,18:55:00,900,1
25570459,19:10:00,19:25:00,900,1
25570805,19:10:00,19:30:00,1200,1
25571464,19:10:00,19:30:00,1200,1
25570499,20:10:00,20:30:00,1200,1
25636038,06:51:00,07:16:00,1500,1
25636110,20:18:00,20:42:00,1440,1
25636104,19:00:00,19:30:00,1800,1
25635093,06:02:00,06:18:00,960,1
25635113,06:34:00,06:50:00,960,1
25634380,18:30:00,19:00:00,1800,1
25635133,07:06:00,07:22:00,960,1
25635153,07:38:00,07:54:00,960,1
25636065,11:30:00,12:00:00,1800,1
25635373,16:15:00,16:45:00,900,1
25635173,08:08:00,08:24:00,960,1
25635233,09:43:00,10:15:00,960,1
25635253,10:35:00,11:15:00,1200,1
25635333,13:15:00,14:55:00,1200,1
25634280,08:00:00,08:30:00,1800,1
25635193,08:40:00,08:56:00,960,1
25635213,09:12:00,09:28:00,960,1
25636068,12:30:00,13:00:00,1800,1
25635353,15:15:00,15:55:00,1200,1
25635273,11:35:00,11:55:00,1200,1
25635433,18:37:00,19:09:00,960,1
25635393,17:01:00,17:49:00,960,1
25635313,12:35:00,12:55:00,1200,1
25635413,18:05:00,18:21:00,960,1
25634385,19:30:00,19:54:00,1440,1
25635473,19:44:00,20:18:00,1020,1
25635493,20:35:00,20:52:00,1020,1
25692149,22:00:00,23:00:00,1800,1
25633297,06:50:00,07:15:00,1500,1
25633317,07:45:00,08:15:00,1800,1
25633477,16:15:00,16:45:00,1800,1
25633357,09:45:00,11:15:00,1800,1
25633397,12:15:00,12:45:00,1800,1
25633437,13:45:00,14:45:00,1800,1
25633517,17:45:00,18:15:00,1800,1
25633337,08:45:00,09:15:00,1800,1
25633457,15:15:00,15:45:00,1800,1
25633577,19:45:00,20:15:00,1800,1
25631984,06:12:00,06:25:00,780,1
25632004,06:37:00,06:50:00,780,1
25632024,07:03:00,07:16:00,780,1
25632064,07:36:00,07:56:00,600,1
25632084,08:08:00,08:21:00,780,1
25632104,08:34:00,08:47:00,780,1
25632144,09:13:00,09:26:00,780,1
25632164,09:39:00,09:52:00,780,1
25632184,10:04:00,10:59:00,660,1
25632264,12:38:00,12:49:00,660,1
25632304,13:11:00,13:22:00,660,1
25632204,11:10:00,11:21:00,660,1
25632224,11:32:00,11:54:00,660,1
25632244,12:05:00,12:27:00,660,1
25632324,13:33:00,14:28:00,660,1
25632344,14:40:00,14:52:00,720,1
25632364,15:04:00,15:28:00,720,1
25632384,15:40:00,15:52:00,720,1
25632404,16:04:00,16:28:00,720,1
25632424,16:40:00,16:52:00,720,1
25632444,17:04:00,17:52:00,720,1
25632464,18:04:00,18:52:00,720,1
25632484,19:04:00,19:16:00,720,1
25595572,06:09:00,06:28:00,1140,1
25595612,07:02:00,07:19:00,1020,1
25595632,07:33:00,07:50:00,1020,1
25595872,13:35:00,13:54:00,1140,1
25595652,08:07:00,08:24:00,1020,1
25595672,08:41:00,09:15:00,1020,1
25595692,09:32:00,09:49:00,1020,1
25595712,10:06:00,10:25:00,1140,1
25595832,12:38:00,12:57:00,1140,1
25595932,15:10:00,15:29:00,1140,1
25595952,15:47:00,16:05:00,1080,1
25595752,11:03:00,11:22:00,1140,1
25595912,14:32:00,14:51:00,1140,1
25595992,16:39:00,16:57:00,1080,1
25596052,18:08:00,18:26:00,1080,1
25596092,19:04:00,19:24:00,1200,1
25596032,17:32:00,17:50:00,1080,1
25596132,20:03:00,20:22:00,1140,1
25783255,08:22:00,08:49:00,1620,1
25783314,07:56:00,08:22:00,1560,1
25783324,09:15:00,09:44:00,1740,1
25783288,15:05:00,15:35:00,1800,1
25783291,16:05:00,18:05:00,1800,1
25783279,12:35:00,13:35:00,1800,1
25782709,08:05:00,08:30:00,1500,1
25782949,13:55:00,14:20:00,1500,1
25783129,18:05:00,18:30:00,1500,1
25784004,10:12:00,10:41:00,1740,1
25782929,13:05:00,13:30:00,1500,1
25757856,09:05:00,09:30:00,1500,1
25758076,14:05:00,14:30:00,1500,1
25742419,06:35:00,06:48:00,780,1
25743430,06:35:00,07:04:00,1740,1
25742439,07:01:00,07:14:00,780,1
25742479,07:31:00,07:49:00,540,1
25743439,08:26:00,09:29:00,1260,1
25743445,10:13:00,10:59:00,1380,1
25743463,14:03:00,14:26:00,1380,1
25743475,17:07:00,17:30:00,1380,1
25742519,08:05:00,08:21:00,480,1
25742759,12:42:00,12:57:00,900,1
25742559,08:41:00,08:53:00,720,1
25743019,18:10:00,18:23:00,780,1
25742579,09:05:00,09:27:00,660,1
25742599,09:38:00,09:49:00,660,1
25743466,14:49:00,15:12:00,1380,1
25743460,13:17:00,13:40:00,1380,1
25742639,10:11:00,10:21:00,600,1
25742659,10:32:00,10:46:00,840,1
25742719,11:44:00,11:59:00,900,1
25742699,11:15:00,11:29:00,840,1
25743472,16:21:00,16:44:00,1380,1
25742739,12:13:00,12:28:00,900,1
25743457,12:31:00,12:54:00,1380,1
25743469,15:35:00,15:58:00,1380,1
25742779,13:11:00,13:26:00,900,1
25742859,15:06:00,15:21:00,900,1
25742799,13:40:00,13:54:00,840,1
25742819,14:08:00,14:22:00,840,1
25742839,14:36:00,14:51:00,900,1
25742879,15:35:00,15:50:00,900,1
25742899,16:05:00,16:18:00,780,1
25742919,16:30:00,16:43:00,780,1
25742959,17:08:00,17:20:00,720,1
25742979,17:33:00,17:45:00,720,1
25743039,18:36:00,18:50:00,840,1
25743059,19:04:00,19:18:00,840,1
25743079,19:32:00,19:46:00,840,1
25743099,20:01:00,20:20:00,1140,1
25607699,05:50:00,06:15:00,1500,1
25607859,10:25:00,10:50:00,1500,1
25607979,15:03:00,15:29:00,1560,1
25607879,11:15:00,11:40:00,1500,1
25607899,12:05:00,12:30:00,1500,1
25607939,13:20:00,13:45:00,1500,1
25607959,14:11:00,14:37:00,1560,1
25607999,15:55:00,16:21:00,1560,1
25608139,19:45:00,20:10:00,1500,1
25607739,07:05:00,07:55:00,1500,1
25608079,18:05:00,18:30:00,1500,1
25531778,07:30:00,10:30:00,2700,1
25531779,11:05:00,19:00:00,1500,1
25531780,19:30:00,20:15:00,2700,1
25531722,15:40:00,19:00:00,1500,1
25531725,19:30:00,20:15:00,2700,1
25531701,05:50:00,07:20:00,2700,1
25531704,07:45:00,10:40:00,1500,1
25531710,11:55:00,13:10:00,1500,1
25531716,14:00:00,14:50:00,1500,1
25531731,07:30:00,10:30:00,2700,1
25531736,11:05:00,19:00:00,1500,1
25531741,19:30:00,20:15:00,2700,1
25531707,11:05:00,11:30:00,1500,1
25770225,05:50:00,06:40:00,1500,1
25770245,07:05:00,07:30:00,1500,1
25770465,12:05:00,12:55:00,1500,1
25770565,15:03:00,15:29:00,1560,1
25770685,18:05:00,18:30:00,1500,1
25541407,07:10:00,10:10:00,2700,1
25541408,10:40:00,18:35:00,1500,1
25541409,19:05:00,19:50:00,2700,1
25541348,05:25:00,06:55:00,2700,1
25541351,07:20:00,18:35:00,1500,1
25541354,19:05:00,19:50:00,2700,1
25541360,07:10:00,10:10:00,2700,1
25541365,10:40:00,18:35:00,1500,1
25541370,19:05:00,19:50:00,2700,1
25564719,07:08:00,07:27:00,1140,1
25565420,08:57:00,10:29:00,1380,1
25565426,13:33:00,13:56:00,1380,1
25565428,15:05:00,15:28:00,1380,1
25564759,08:08:00,09:14:00,1320,1
25565457,08:35:00,08:57:00,1320,1
25565496,15:05:00,15:28:00,1380,1
25564779,09:36:00,09:58:00,1320,1
25565466,10:06:00,10:29:00,1380,1
25564111,10:06:00,10:29:00,1380,1
25564859,11:48:00,13:38:00,1320,1
25564959,16:11:00,16:32:00,1260,1
25565421,10:52:00,11:15:00,1380,1
25564839,11:04:00,11:26:00,1320,1
25565427,14:19:00,14:42:00,1380,1
25565478,12:01:00,12:24:00,1380,1
25564131,12:01:00,12:24:00,1380,1
25565423,12:01:00,12:24:00,1380,1
25565436,18:32:00,18:56:00,1440,1
25565487,13:33:00,13:56:00,1380,1
25564146,13:33:00,13:56:00,1380,1
25564919,14:44:00,15:28:00,1320,1
25564161,15:05:00,15:28:00,1380,1
25564999,17:16:00,17:38:00,1320,1
25565520,18:32:00,18:56:00,1440,1
25564201,18:32:00,18:56:00,1440,1
25565099,19:33:00,19:57:00,1440,1
25760485,05:35:00,06:35:00,3600,1
25760486,07:30:00,12:00:00,1800,1
25760487,13:00:00,15:00:00,3600,1
25760488,15:30:00,20:30:00,1800,1
25760491,07:00:00,20:00:00,1800,1
