trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
25816276,06:31:24,06:31:54,M44,1,,,,
25816276,06:33:45,06:34:07,M43,2,,,,
25816276,06:35:19,06:35:40,M01,3,,,,
25816276,06:36:54,06:37:16,M02,4,,,,
25816276,06:38:37,06:38:57,M03,5,,,,
25816276,06:40:21,06:40:47,M04,6,,,,
25816276,06:41:58,06:42:17,M05,7,,,,
25816276,06:43:44,06:44:04,M06,8,,,,
25816276,06:45:28,06:45:55,M07,9,,,,
25816276,06:47:05,06:47:26,M08,10,,,,
25816276,06:48:27,06:48:54,M09,11,,,,
25816276,06:49:50,06:50:11,M10,12,,,,
25816276,06:51:17,06:51:47,M11,13,,,,
25816276,06:52:33,06:52:55,M12,14,,,,
25816276,06:53:59,06:54:26,M29,15,,,,
25816276,06:55:46,06:56:16,M45,16,,,,
25816276,06:58:26,06:58:26,M46,17,,,,
25816278,12:00:00,12:00:00,M50,0,,,,
25816278,12:01:24,12:01:54,M44,1,,,,
25816278,12:03:45,12:04:07,M43,2,,,,
25816278,12:05:19,12:05:40,M01,3,,,,
25816278,12:06:54,12:07:16,M02,4,,,,
25816278,12:08:37,12:08:57,M03,5,,,,
25816278,12:10:21,12:10:47,M04,6,,,,
25816278,12:11:58,12:12:17,M05,7,,,,
25816278,12:13:44,12:14:04,M06,8,,,,
25816278,12:15:28,12:15:55,M07,9,,,,
25816278,12:17:05,12:17:26,M08,10,,,,
25816278,12:18:27,12:18:54,M09,11,,,,
25816278,12:19:50,12:20:11,M10,12,,,,
25816278,12:21:17,12:21:47,M11,13,,,,
25816278,12:22:33,12:22:55,M12,14,,,,
25816278,12:23:59,12:24:26,M29,15,,,,
25816278,12:25:46,12:26:16,M45,16,,,,
25816278,12:28:26,12:28:26,M46,17,,,,
25816280,20:30:00,20:30:00,M50,0,,,,
25816280,20:31:24,20:31:54,M44,1,,,,
25816280,20:33:45,20:34:07,M43,2,,,,
25816280,20:35:19,20:35:40,M01,3,,,,
25816280,20:36:54,20:37:16,M02,4,,,,
25816280,20:38:37,20:38:57,M03,5,,,,
25816280,20:40:21,20:40:47,M04,6,,,,
25816280,20:41:58,20:42:17,M05,7,,,,
25816280,20:43:44,20:44:04,M06,8,,,,
25816280,20:45:28,20:45:55,M07,9,,,,
25816280,20:47:05,20:47:26,M08,10,,,,
25816280,20:48:27,20:48:54,M09,11,,,,
25816280,20:49:50,20:50:11,M10,12,,,,
25816280,20:51:17,20:51:47,M11,13,,,,
25816280,20:52:33,20:52:55,M12,14,,,,
25816280,20:53:59,20:54:26,M29,15,,,,
25816280,20:55:46,20:56:16,M45,16,,,,
25816280,20:58:26,20:58:26,M46,17,,,,
25816282,22:30:00,22:30:00,M50,0,,,,
25816282,22:31:24,22:31:54,M44,1,,,,
25816282,22:33:45,22:34:07,M43,2,,,,
25816282,22:35:19,22:35:40,M01,3,,,,
25816282,22:36:54,22:37:16,M02,4,,,,
25816282,22:38:37,22:38:57,M03,5,,,,
25816282,22:40:21,22:40:47,M04,6,,,,
25816282,22:41:58,22:42:17,M05,7,,,,
25816282,22:43:44,22:44:04,M06,8,,,,
25816282,22:45:28,22:45:55,M07,9,,,,
25816282,22:47:05,22:47:26,M08,10,,,,
25816282,22:48:27,22:48:54,M09,11,,,,
25816282,22:49:50,22:50:11,M10,12,,,,
25816282,22:51:17,22:51:47,M11,13,,,,
25816282,22:52:33,22:52:55,M12,14,,,,
25816282,22:53:59,22:54:26,M29,15,,,,
25816282,22:55:46,22:56:16,M45,16,,,,
25816282,22:58:26,22:58:26,M46,17,,,,
25816284,06:30:00,06:30:00,M50,0,,,,
25816284,06:31:24,06:31:54,M44,1,,,,
25816284,06:33:45,06:34:07,M43,2,,,,
25816284,06:35:19,06:35:40,M01,3,,,,
25816284,06:36:54,06:37:16,M02,4,,,,
25816284,06:38:37,06:38:57,M03,5,,,,
25816284,06:40:21,06:40:47,M04,6,,,,
25816284,06:41:58,06:42:17,M05,7,,,,
25816284,06:43:44,06:44:04,M06,8,,,,
25816284,06:45:28,06:45:55,M07,9,,,,
25816284,06:47:05,06:47:26,M08,10,,,,
25816284,06:48:27,06:48:54,M09,11,,,,
25816284,06:49:50,06:50:11,M10,12,,,,
25816284,06:51:17,06:51:47,M11,13,,,,
25816284,06:52:33,06:52:55,M12,14,,,,
25816284,06:53:59,06:54:26,M29,15,,,,
25816284,06:55:46,06:56:16,M45,16,,,,
25816284,06:58:26,06:58:26,M46,17,,,,
25816286,12:00:00,12:00:00,M50,0,,,,
25816286,12:01:24,12:01:54,M44,1,,,,
25816286,12:03:45,12:04:07,M43,2,,,,
25816286,12:05:19,12:05:40,M01,3,,,,
25816286,12:06:54,12:07:16,M02,4,,,,
25816286,12:08:37,12:08:57,M03,5,,,,
25816286,12:10:21,12:10:47,M04,6,,,,
25816286,12:11:58,12:12:17,M05,7,,,,
25816286,12:13:44,12:14:04,M06,8,,,,
25816286,12:15:28,12:15:55,M07,9,,,,
25816286,12:17:05,12:17:26,M08,10,,,,
25816286,12:18:27,12:18:54,M09,11,,,,
25816286,12:19:50,12:20:11,M10,12,,,,
25816286,12:21:17,12:21:47,M11,13,,,,
25816286,12:22:33,12:22:55,M12,14,,,,
25816286,12:23:59,12:24:26,M29,15,,,,
25816286,12:25:46,12:26:16,M45,16,,,,
25816286,12:28:26,12:28:26,M46,17,,,,
25816288,20:30:00,20:30:00,M50,0,,,,
25816288,20:31:24,20:31:54,M44,1,,,,
25816288,20:33:45,20:34:07,M43,2,,,,
25816288,20:35:19,20:35:40,M01,3,,,,
25816288,20:36:54,20:37:16,M02,4,,,,
25816288,20:38:37,20:38:57,M03,5,,,,
25816288,20:40:21,20:40:47,M04,6,,,,
25816288,20:41:58,20:42:17,M05,7,,,,
25816288,20:43:44,20:44:04,M06,8,,,,
25816288,20:45:28,20:45:55,M07,9,,,,
25816288,20:47:05,20:47:26,M08,10,,,,
25816288,20:48:27,20:48:54,M09,11,,,,
25816288,20:49:50,20:50:11,M10,12,,,,
25816288,20:51:17,20:51:47,M11,13,,,,
25816288,20:52:33,20:52:55,M12,14,,,,
25816288,20:53:59,20:54:26,M29,15,,,,
25816288,20:55:46,20:56:16,M45,16,,,,
25816288,20:58:26,20:58:26,M46,17,,,,
25816290,22:30:00,22:30:00,M50,0,,,,
25816290,22:31:24,22:31:54,M44,1,,,,
25816290,22:33:45,22:34:07,M43,2,,,,
25816290,22:35:19,22:35:40,M01,3,,,,
25816290,22:36:54,22:37:16,M02,4,,,,
25816290,22:38:37,22:38:57,M03,5,,,,
25816290,22:40:21,22:40:47,M04,6,,,,
25816290,22:41:58,22:42:17,M05,7,,,,
25816290,22:43:44,22:44:04,M06,8,,,,
25816290,22:45:28,22:45:55,M07,9,,,,
25816290,22:47:05,22:47:26,M08,10,,,,
25816290,22:48:27,22:48:54,M09,11,,,,
25816290,22:49:50,22:50:11,M10,12,,,,
25816290,22:51:17,22:51:47,M11,13,,,,
25816290,22:52:33,22:52:55,M12,14,,,,
25816290,22:53:59,22:54:26,M29,15,,,,
25816290,22:55:46,22:56:16,M45,16,,,,
25816290,22:58:26,22:58:26,M46,17,,,,
25816275,22:30:00,22:30:00,M46,0,,,,
25816275,22:32:10,22:32:31,M45,1,,,,
25816275,22:33:52,22:34:20,M29,2,,,,
25816275,22:35:26,22:35:50,M12,3,,,,
25816275,22:36:36,22:36:56,M11,4,,,,
25816275,22:38:03,22:38:32,M10,5,,,,
25816275,22:39:29,22:39:51,M09,6,,,,
25816275,22:40:52,22:41:19,M08,7,,,,
25816275,22:42:33,22:42:55,M07,8,,,,
25816275,22:44:20,22:44:43,M06,9,,,,
25816275,22:46:06,22:46:27,M05,10,,,,
25816275,22:47:38,22:48:01,M04,11,,,,
25816275,22:49:27,22:49:52,M03,12,,,,
25816275,22:51:22,22:51:43,M02,13,,,,
25816275,22:52:57,22:53:18,M01,14,,,,
25816275,22:54:27,22:54:48,M43,15,,,,
25816275,22:56:41,22:57:21,M44,16,,,,
25816275,22:58:45,22:58:45,M50,17,,,,
25816273,21:30:00,21:30:00,M46,0,,,,
25816273,21:32:10,21:32:31,M45,1,,,,
25816273,21:33:52,21:34:20,M29,2,,,,
25816273,21:35:26,21:35:50,M12,3,,,,
25816273,21:36:36,21:36:56,M11,4,,,,
25816273,21:38:03,21:38:32,M10,5,,,,
25816273,21:39:29,21:39:51,M09,6,,,,
25816273,21:40:52,21:41:19,M08,7,,,,
25816273,21:42:33,21:42:55,M07,8,,,,
25816273,21:44:20,21:44:43,M06,9,,,,
25816273,21:46:06,21:46:27,M05,10,,,,
25816273,21:47:38,21:48:01,M04,11,,,,
25816273,21:49:27,21:49:52,M03,12,,,,
25816273,21:51:22,21:51:43,M02,13,,,,
25816273,21:52:57,21:53:18,M01,14,,,,
25816273,21:54:27,21:54:48,M43,15,,,,
25816273,21:56:41,21:57:21,M44,16,,,,
25816273,21:58:45,21:58:45,M50,17,,,,
25816271,21:00:00,21:00:00,M46,0,,,,
25816271,21:02:10,21:02:31,M45,1,,,,
25816271,21:03:52,21:04:20,M29,2,,,,
25816271,21:05:26,21:05:50,M12,3,,,,
25816271,21:06:36,21:06:56,M11,4,,,,
25816271,21:08:03,21:08:32,M10,5,,,,
25816271,21:09:29,21:09:51,M09,6,,,,
25816271,21:10:52,21:11:19,M08,7,,,,
25816271,21:12:33,21:12:55,M07,8,,,,
25816271,21:14:20,21:14:43,M06,9,,,,
25816271,21:16:06,21:16:27,M05,10,,,,
25816271,21:17:38,21:18:01,M04,11,,,,
25816271,21:19:27,21:19:52,M03,12,,,,
25816271,21:21:22,21:21:43,M02,13,,,,
25816271,21:22:57,21:23:18,M01,14,,,,
25816271,21:24:27,21:24:48,M43,15,,,,
25816271,21:26:41,21:27:21,M44,16,,,,
25816271,21:28:45,21:28:45,M50,17,,,,
25816269,20:30:00,20:30:00,M46,0,,,,
25816269,20:32:10,20:32:31,M45,1,,,,
25816269,20:33:52,20:34:20,M29,2,,,,
25816269,20:35:26,20:35:50,M12,3,,,,
25816269,20:36:36,20:36:56,M11,4,,,,
25816269,20:38:03,20:38:32,M10,5,,,,
25816269,20:39:29,20:39:51,M09,6,,,,
25816269,20:40:52,20:41:19,M08,7,,,,
25816269,20:42:33,20:42:55,M07,8,,,,
25816269,20:44:20,20:44:43,M06,9,,,,
25816269,20:46:06,20:46:27,M05,10,,,,
25816269,20:47:38,20:48:01,M04,11,,,,
25816269,20:49:27,20:49:52,M03,12,,,,
25816269,20:51:22,20:51:43,M02,13,,,,
25816269,20:52:57,20:53:18,M01,14,,,,
25816269,20:54:27,20:54:48,M43,15,,,,
25816269,20:56:41,20:57:21,M44,16,,,,
25816269,20:58:45,20:58:45,M50,17,,,,
25816267,20:00:00,20:00:00,M46,0,,,,
25816267,20:02:10,20:02:31,M45,1,,,,
25816267,20:03:52,20:04:20,M29,2,,,,
25816267,20:05:26,20:05:50,M12,3,,,,
25816267,20:06:36,20:06:56,M11,4,,,,
25816267,20:08:03,20:08:32,M10,5,,,,
25816267,20:09:29,20:09:51,M09,6,,,,
25816267,20:10:52,20:11:19,M08,7,,,,
25816267,20:12:33,20:12:55,M07,8,,,,
25816267,20:14:20,20:14:43,M06,9,,,,
25816267,20:16:06,20:16:27,M05,10,,,,
25816267,20:17:38,20:18:01,M04,11,,,,
25816267,20:19:27,20:19:52,M03,12,,,,
25816267,20:21:22,20:21:43,M02,13,,,,
25816267,20:22:57,20:23:18,M01,14,,,,
25816267,20:24:27,20:24:48,M43,15,,,,
25816267,20:26:41,20:27:21,M44,16,,,,
25816267,20:28:45,20:28:45,M50,17,,,,
25816265,19:30:00,19:30:00,M46,0,,,,
25816265,19:32:10,19:32:31,M45,1,,,,
25816265,19:33:52,19:34:20,M29,2,,,,
25816265,19:35:26,19:35:50,M12,3,,,,
25816265,19:36:36,19:36:56,M11,4,,,,
25816265,19:38:03,19:38:32,M10,5,,,,
25816265,19:39:29,19:39:51,M09,6,,,,
25816265,19:40:52,19:41:19,M08,7,,,,
25816265,19:42:33,19:42:55,M07,8,,,,
25816265,19:44:20,19:44:43,M06,9,,,,
25816265,19:46:06,19:46:27,M05,10,,,,
25816265,19:47:38,19:48:01,M04,11,,,,
25816265,19:49:27,19:49:52,M03,12,,,,
25816265,19:51:22,19:51:43,M02,13,,,,
25816265,19:52:57,19:53:18,M01,14,,,,
25816265,19:54:27,19:54:48,M43,15,,,,
25816265,19:56:41,19:57:21,M44,16,,,,
25816265,19:58:45,19:58:45,M50,17,,,,
25816263,16:30:00,16:30:00,M46,0,,,,
25816263,16:32:10,16:32:31,M45,1,,,,
25816263,16:33:52,16:34:20,M29,2,,,,
25816263,16:35:26,16:35:50,M12,3,,,,
25816263,16:36:36,16:36:56,M11,4,,,,
25816263,16:38:03,16:38:32,M10,5,,,,
25816263,16:39:29,16:39:51,M09,6,,,,
25816263,16:40:52,16:41:19,M08,7,,,,
25816263,16:42:33,16:42:55,M07,8,,,,
25816263,16:44:20,16:44:43,M06,9,,,,
25816263,16:46:06,16:46:27,M05,10,,,,
25816263,16:47:38,16:48:01,M04,11,,,,
25816263,16:49:27,16:49:52,M03,12,,,,
25816263,16:51:22,16:51:43,M02,13,,,,
25816263,16:52:57,16:53:18,M01,14,,,,
25816263,16:54:27,16:54:48,M43,15,,,,
25816263,16:56:41,16:57:21,M44,16,,,,
25816263,16:58:45,16:58:45,M50,17,,,,
25816261,10:00:00,10:00:00,M46,0,,,,
25816261,10:02:10,10:02:31,M45,1,,,,
25816261,10:03:52,10:04:20,M29,2,,,,
25816261,10:05:26,10:05:50,M12,3,,,,
25816261,10:06:36,10:06:56,M11,4,,,,
25816261,10:08:03,10:08:32,M10,5,,,,
25816261,10:09:29,10:09:51,M09,6,,,,
25816261,10:10:52,10:11:19,M08,7,,,,
25816261,10:12:33,10:12:55,M07,8,,,,
25816261,10:14:20,10:14:43,M06,9,,,,
25816261,10:16:06,10:16:27,M05,10,,,,
25816261,10:17:38,10:18:01,M04,11,,,,
25816261,10:19:27,10:19:52,M03,12,,,,
25816261,10:21:22,10:21:43,M02,13,,,,
25816261,10:22:57,10:23:18,M01,14,,,,
25816261,10:24:27,10:24:48,M43,15,,,,
25816261,10:26:41,10:27:21,M44,16,,,,
25816261,10:28:45,10:28:45,M50,17,,,,
25816259,09:30:00,09:30:00,M46,0,,,,
25816259,09:32:10,09:32:31,M45,1,,,,
25816259,09:33:52,09:34:20,M29,2,,,,
25816259,09:35:26,09:35:50,M12,3,,,,
25816259,09:36:36,09:36:56,M11,4,,,,
25816259,09:38:03,09:38:32,M10,5,,,,
25816259,09:39:29,09:39:51,M09,6,,,,
25816259,09:40:52,09:41:19,M08,7,,,,
25816259,09:42:33,09:42:55,M07,8,,,,
25816259,09:44:20,09:44:43,M06,9,,,,
25816259,09:46:06,09:46:27,M05,10,,,,
25816259,09:47:38,09:48:01,M04,11,,,,
25816259,09:49:27,09:49:52,M03,12,,,,
25816259,09:51:22,09:51:43,M02,13,,,,
25816259,09:52:57,09:53:18,M01,14,,,,
25816259,09:54:27,09:54:48,M43,15,,,,
25816259,09:56:41,09:57:21,M44,16,,,,
25816259,09:58:45,09:58:45,M50,17,,,,
25816257,07:30:00,07:30:00,M46,0,,,,
25816257,07:32:10,07:32:31,M45,1,,,,
25816257,07:33:52,07:34:20,M29,2,,,,
25816257,07:35:26,07:35:50,M12,3,,,,
25816257,07:36:36,07:36:56,M11,4,,,,
25816257,07:38:03,07:38:32,M10,5,,,,
25816257,07:39:29,07:39:51,M09,6,,,,
25816257,07:40:52,07:41:19,M08,7,,,,
25816257,07:42:33,07:42:55,M07,8,,,,
25816257,07:44:20,07:44:43,M06,9,,,,
25816257,07:46:06,07:46:27,M05,10,,,,
25816257,07:47:38,07:48:01,M04,11,,,,
25816257,07:49:27,07:49:52,M03,12,,,,
25816257,07:51:22,07:51:43,M02,13,,,,
25816257,07:52:57,07:53:18,M01,14,,,,
25816257,07:54:27,07:54:48,M43,15,,,,
25816257,07:56:41,07:57:21,M44,16,,,,
25816257,07:58:45,07:58:45,M50,17,,,,
25816255,07:00:00,07:00:00,M46,0,,,,
25816255,07:02:10,07:02:31,M45,1,,,,
25816255,07:03:52,07:04:20,M29,2,,,,
25816255,07:05:26,07:05:50,M12,3,,,,
25816255,07:06:36,07:06:56,M11,4,,,,
25816255,07:08:03,07:08:32,M10,5,,,,
25816255,07:09:29,07:09:51,M09,6,,,,
25816255,07:10:52,07:11:19,M08,7,,,,
25816255,07:12:33,07:12:55,M07,8,,,,
25816255,07:14:20,07:14:43,M06,9,,,,
25816255,07:16:06,07:16:27,M05,10,,,,
25816255,07:17:38,07:18:01,M04,11,,,,
25816255,07:19:27,07:19:52,M03,12,,,,
25816255,07:21:22,07:21:43,M02,13,,,,
25816255,07:22:57,07:23:18,M01,14,,,,
25816255,07:24:27,07:24:48,M43,15,,,,
25816255,07:26:41,07:27:21,M44,16,,,,
25816255,07:28:45,07:28:45,M50,17,,,,
25816253,06:30:00,06:30:00,M46,0,,,,
25816253,06:32:10,06:32:31,M45,1,,,,
25816253,06:33:52,06:34:20,M29,2,,,,
25816253,06:35:26,06:35:50,M12,3,,,,
25816253,06:36:36,06:36:56,M11,4,,,,
25816253,06:38:03,06:38:32,M10,5,,,,
25816253,06:39:29,06:39:51,M09,6,,,,
25816253,06:40:52,06:41:19,M08,7,,,,
25816253,06:42:33,06:42:55,M07,8,,,,
25816253,06:44:20,06:44:43,M06,9,,,,
25816253,06:46:06,06:46:27,M05,10,,,,
25816253,06:47:38,06:48:01,M04,11,,,,
25816253,06:49:27,06:49:52,M03,12,,,,
25816253,06:51:22,06:51:43,M02,13,,,,
25816253,06:52:57,06:53:18,M01,14,,,,
25816253,06:54:27,06:54:48,M43,15,,,,
25816253,06:56:41,06:57:21,M44,16,,,,
25816253,06:58:45,06:58:45,M50,17,,,,
25816283,22:30:00,22:30:00,M46,0,,,,
25816283,22:32:10,22:32:31,M45,1,,,,
25816283,22:33:52,22:34:20,M29,2,,,,
25816283,22:35:26,22:35:50,M12,3,,,,
25816283,22:36:36,22:36:56,M11,4,,,,
25816283,22:38:03,22:38:32,M10,5,,,,
25816283,22:39:29,22:39:51,M09,6,,,,
25816283,22:40:52,22:41:19,M08,7,,,,
25816283,22:42:33,22:42:55,M07,8,,,,
25816283,22:44:20,22:44:43,M06,9,,,,
25816283,22:46:06,22:46:27,M05,10,,,,
25816283,22:47:38,22:48:01,M04,11,,,,
25816283,22:49:27,22:49:52,M03,12,,,,
25816283,22:51:22,22:51:43,M02,13,,,,
25816283,22:52:57,22:53:18,M01,14,,,,
25816283,22:54:27,22:54:48,M43,15,,,,
25816283,22:56:41,22:57:21,M44,16,,,,
25816283,22:58:45,22:58:45,M50,17,,,,
25816281,20:30:00,20:30:00,M46,0,,,,
25816281,20:32:10,20:32:31,M45,1,,,,
25816281,20:33:52,20:34:20,M29,2,,,,
25816281,20:35:26,20:35:50,M12,3,,,,
25816281,20:36:36,20:36:56,M11,4,,,,
25816281,20:38:03,20:38:32,M10,5,,,,
25816281,20:39:29,20:39:51,M09,6,,,,
25816281,20:40:52,20:41:19,M08,7,,,,
25816281,20:42:33,20:42:55,M07,8,,,,
25816281,20:44:20,20:44:43,M06,9,,,,
25816281,20:46:06,20:46:27,M05,10,,,,
25816281,20:47:38,20:48:01,M04,11,,,,
25816281,20:49:27,20:49:52,M03,12,,,,
25816281,20:51:22,20:51:43,M02,13,,,,
25816281,20:52:57,20:53:18,M01,14,,,,
25816281,20:54:27,20:54:48,M43,15,,,,
25816281,20:56:41,20:57:21,M44,16,,,,
25816281,20:58:45,20:58:45,M50,17,,,,
25816279,12:00:00,12:00:00,M46,0,,,,
25816279,12:02:10,12:02:31,M45,1,,,,
25816279,12:03:52,12:04:20,M29,2,,,,
25816279,12:05:26,12:05:50,M12,3,,,,
25816279,12:06:36,12:06:56,M11,4,,,,
25816279,12:08:03,12:08:32,M10,5,,,,
25816279,12:09:29,12:09:51,M09,6,,,,
25816279,12:10:52,12:11:19,M08,7,,,,
25816279,12:12:33,12:12:55,M07,8,,,,
25816279,12:14:20,12:14:43,M06,9,,,,
25816279,12:16:06,12:16:27,M05,10,,,,
25816279,12:17:38,12:18:01,M04,11,,,,
25816279,12:19:27,12:19:52,M03,12,,,,
25816279,12:21:22,12:21:43,M02,13,,,,
25816279,12:22:57,12:23:18,M01,14,,,,
25816279,12:24:27,12:24:48,M43,15,,,,
25816279,12:26:41,12:27:21,M44,16,,,,
25816279,12:28:45,12:28:45,M50,17,,,,
25816277,06:30:00,06:30:00,M46,0,,,,
25816277,06:32:10,06:32:31,M45,1,,,,
25816277,06:33:52,06:34:20,M29,2,,,,
25816277,06:35:26,06:35:50,M12,3,,,,
25816277,06:36:36,06:36:56,M11,4,,,,
25816277,06:38:03,06:38:32,M10,5,,,,
25816277,06:39:29,06:39:51,M09,6,,,,
25816277,06:40:52,06:41:19,M08,7,,,,
25816277,06:42:33,06:42:55,M07,8,,,,
25816277,06:44:20,06:44:43,M06,9,,,,
25816277,06:46:06,06:46:27,M05,10,,,,
25816277,06:47:38,06:48:01,M04,11,,,,
25816277,06:49:27,06:49:52,M03,12,,,,
25816277,06:51:22,06:51:43,M02,13,,,,
25816277,06:52:57,06:53:18,M01,14,,,,
25816277,06:54:27,06:54:48,M43,15,,,,
25816277,06:56:41,06:57:21,M44,16,,,,
25816277,06:58:45,06:58:45,M50,17,,,,
25816291,22:30:00,22:30:00,M46,0,,,,
25816291,22:32:10,22:32:31,M45,1,,,,
25816291,22:33:52,22:34:20,M29,2,,,,
25816291,22:35:26,22:35:50,M12,3,,,,
25816291,22:36:36,22:36:56,M11,4,,,,
25816291,22:38:03,22:38:32,M10,5,,,,
25816291,22:39:29,22:39:51,M09,6,,,,
25816291,22:40:52,22:41:19,M08,7,,,,
25816291,22:42:33,22:42:55,M07,8,,,,
25816291,22:44:20,22:44:43,M06,9,,,,
25816291,22:46:06,22:46:27,M05,10,,,,
25816291,22:47:38,22:48:01,M04,11,,,,
25816291,22:49:27,22:49:52,M03,12,,,,
25816291,22:51:22,22:51:43,M02,13,,,,
25816291,22:52:57,22:53:18,M01,14,,,,
25816291,22:54:27,22:54:48,M43,15,,,,
25816291,22:56:41,22:57:21,M44,16,,,,
25816291,22:58:45,22:58:45,M50,17,,,,
25816289,20:30:00,20:30:00,M46,0,,,,
25816289,20:32:10,20:32:31,M45,1,,,,
25816289,20:33:52,20:34:20,M29,2,,,,
25816289,20:35:26,20:35:50,M12,3,,,,
25816289,20:36:36,20:36:56,M11,4,,,,
25816289,20:38:03,20:38:32,M10,5,,,,
25816289,20:39:29,20:39:51,M09,6,,,,
25816289,20:40:52,20:41:19,M08,7,,,,
25816289,20:42:33,20:42:55,M07,8,,,,
25816289,20:44:20,20:44:43,M06,9,,,,
25816289,20:46:06,20:46:27,M05,10,,,,
25816289,20:47:38,20:48:01,M04,11,,,,
25816289,20:49:27,20:49:52,M03,12,,,,
25816289,20:51:22,20:51:43,M02,13,,,,
25816289,20:52:57,20:53:18,M01,14,,,,
25816289,20:54:27,20:54:48,M43,15,,,,
25816289,20:56:41,20:57:21,M44,16,,,,
25816289,20:58:45,20:58:45,M50,17,,,,
25816287,12:00:00,12:00:00,M46,0,,,,
25816287,12:02:10,12:02:31,M45,1,,,,
25816287,12:03:52,12:04:20,M29,2,,,,
25816287,12:05:26,12:05:50,M12,3,,,,
25816287,12:06:36,12:06:56,M11,4,,,,
25816287,12:08:03,12:08:32,M10,5,,,,
25816287,12:09:29,12:09:51,M09,6,,,,
25816287,12:10:52,12:11:19,M08,7,,,,
25816287,12:12:33,12:12:55,M07,8,,,,
25816287,12:14:20,12:14:43,M06,9,,,,
25816287,12:16:06,12:16:27,M05,10,,,,
25816287,12:17:38,12:18:01,M04,11,,,,
25816287,12:19:27,12:19:52,M03,12,,,,
25816287,12:21:22,12:21:43,M02,13,,,,
25816287,12:22:57,12:23:18,M01,14,,,,
25816287,12:24:27,12:24:48,M43,15,,,,
25816287,12:26:41,12:27:21,M44,16,,,,
25816287,12:28:45,12:28:45,M50,17,,,,
25816285,06:30:00,06:30:00,M46,0,,,,
25816285,06:32:10,06:32:31,M45,1,,,,
25816285,06:33:52,06:34:20,M29,2,,,,
25816285,06:35:26,06:35:50,M12,3,,,,
25816285,06:36:36,06:36:56,M11,4,,,,
25816285,06:38:03,06:38:32,M10,5,,,,
25816285,06:39:29,06:39:51,M09,6,,,,
25816285,06:40:52,06:41:19,M08,7,,,,
25816285,06:42:33,06:42:55,M07,8,,,,
25816285,06:44:20,06:44:43,M06,9,,,,
25816285,06:46:06,06:46:27,M05,10,,,,
25816285,06:47:38,06:48:01,M04,11,,,,
25816285,06:49:27,06:49:52,M03,12,,,,
25816285,06:51:22,06:51:43,M02,13,,,,
25816285,06:52:57,06:53:18,M01,14,,,,
25816285,06:54:27,06:54:48,M43,15,,,,
25816285,06:56:41,06:57:21,M44,16,,,,
25816285,06:58:45,06:58:45,M50,17,,,,
25816354,06:30:00,06:30:00,M08,0,,,,
25816354,06:31:27,06:31:52,M17,1,,,,
25816354,06:33:27,06:33:52,M23,2,,,,
25816354,06:35:16,06:35:41,M31,3,,,,
25816354,06:37:07,06:37:31,M32,4,,,,
25816354,06:38:54,06:39:18,M33,5,,,,
25816354,06:40:25,06:40:49,M34,6,,,,
25816354,06:41:54,06:42:18,M35,7,,,,
25816354,06:43:38,06:44:03,M36,8,,,,
25816354,06:45:35,06:45:59,M47,9,,,,
25816354,06:47:43,06:48:07,M48,10,,,,
25816354,06:50:07,06:50:47,M49,11,,,,
25816356,07:15:00,07:15:00,M08,0,,,,
25816356,07:16:27,07:16:52,M17,1,,,,
25816356,07:18:27,07:18:52,M23,2,,,,
25816356,07:20:16,07:20:41,M31,3,,,,
25816356,07:22:07,07:22:31,M32,4,,,,
25816356,07:23:54,07:24:18,M33,5,,,,
25816356,07:25:25,07:25:49,M34,6,,,,
25816356,07:26:54,07:27:18,M35,7,,,,
25816356,07:28:38,07:29:03,M36,8,,,,
25816356,07:30:35,07:30:59,M47,9,,,,
25816356,07:32:43,07:33:07,M48,10,,,,
25816356,07:35:07,07:35:47,M49,11,,,,
25816358,09:45:00,09:45:00,M08,0,,,,
25816358,09:46:27,09:46:52,M17,1,,,,
25816358,09:48:27,09:48:52,M23,2,,,,
25816358,09:50:16,09:50:41,M31,3,,,,
25816358,09:52:07,09:52:31,M32,4,,,,
25816358,09:53:54,09:54:18,M33,5,,,,
25816358,09:55:25,09:55:49,M34,6,,,,
25816358,09:56:54,09:57:18,M35,7,,,,
25816358,09:58:38,09:59:03,M36,8,,,,
25816358,10:00:35,10:00:59,M47,9,,,,
25816358,10:02:43,10:03:07,M48,10,,,,
25816358,10:05:07,10:05:47,M49,11,,,,
25816360,16:30:00,16:30:00,M08,0,,,,
25816360,16:31:27,16:31:52,M17,1,,,,
25816360,16:33:27,16:33:52,M23,2,,,,
25816360,16:35:16,16:35:41,M31,3,,,,
25816360,16:37:07,16:37:31,M32,4,,,,
25816360,16:38:54,16:39:18,M33,5,,,,
25816360,16:40:25,16:40:49,M34,6,,,,
25816360,16:41:54,16:42:18,M35,7,,,,
25816360,16:43:38,16:44:03,M36,8,,,,
25816360,16:45:35,16:45:59,M47,9,,,,
25816360,16:47:43,16:48:07,M48,10,,,,
25816360,16:50:07,16:50:47,M49,11,,,,
25816362,19:30:00,19:30:00,M08,0,,,,
25816362,19:31:27,19:31:52,M17,1,,,,
25816362,19:33:27,19:33:52,M23,2,,,,
25816362,19:35:16,19:35:41,M31,3,,,,
25816362,19:37:07,19:37:31,M32,4,,,,
25816362,19:38:54,19:39:18,M33,5,,,,
